"Time.period","Area.code","Area.name","Region.or.country.name","Index","Monthly.change","Annual.change","Rental.price","Index.one.bed","Monthly.change.one.bed","Annual.change.one.bed","Rental.price.one.bed","Index.two.bed","Monthly.change.two.bed","Annual.change.two.bed","Rental.price.two.bed","Index.three.bed","Monthly.change.three.bed","Annual.change.three.bed","Rental.price.three.bed","Index.four.or.more.bed","Monthly.change.four.or.more.bed","Annual.change.four.or.more.bed","Rental.price.four.or.more.bed","Index.detached","Monthly.change.detached","Annual.change.detached","Rental.price.detached","Index.semidetached","Monthly.change.semidetached","Annual.change.semidetached","Rental.price.semidetached","Index.terraced","Monthly.change.terraced","Annual.change.terraced","Rental.price.terraced","Index.flat.maisonette","Monthly.change.flat.maisonette","Annual.change.flat.maisonette","Rental.price.flat.maisonette"
42736,"E09000025","Newham","London",90.304124,0.549192,6.208787,1394,90.026583,0.514396,6.180321,1162,91.235899,0.52845,6.17841,1459,89.695596,0.578701,6.296897,1589,88.933428,0.550059,6.163487,1963,90.929048,0.552166,6.128144,1591,90.415398,0.590617,6.280964,1685,88.89743,0.564146,6.158959,1478,90.748864,0.530227,6.234338,1333
42767,"E09000025","Newham","London",90.671635,0.40697,5.886293,1400,90.361315,0.371815,5.720722,1167,91.597832,0.3967,5.805098,1465,90.065957,0.412909,5.983364,1596,89.325374,0.440719,6.00445,1971,91.250152,0.353137,5.784833,1596,90.79565,0.420561,6.014521,1692,89.269988,0.419087,5.912144,1484,91.110564,0.398573,5.849474,1338
42795,"E09000025","Newham","London",90.853823,0.200932,5.285562,1403,90.546952,0.205439,5.077611,1169,91.748534,0.164526,5.124487,1467,90.259077,0.214421,5.383154,1599,89.505794,0.201981,5.542173,1975,91.396253,0.160111,5.132184,1599,90.988783,0.212711,5.440359,1696,89.456245,0.208645,5.381305,1487,91.288881,0.195715,5.201699,1341
42826,"E09000025","Newham","London",91.224044,0.40749,5.067476,1408,90.959029,0.455097,4.890468,1175,92.087466,0.369414,4.838945,1472,90.583789,0.359755,5.125279,1605,89.906865,0.448095,5.467172,1984,91.76281,0.401064,4.877104,1605,91.355752,0.403312,5.230938,1703,89.796286,0.38012,5.178197,1492,91.673193,0.420984,4.972633,1346
42856,"E09000025","Newham","London",91.922359,0.765495,4.85345,1419,91.700384,0.815043,4.71475,1184,92.764193,0.734873,4.607513,1483,91.250506,0.736023,4.883278,1617,90.614657,0.78725,5.327374,2000,92.545261,0.852688,4.706906,1619,92.085219,0.798491,5.041009,1716,90.482915,0.764652,4.969496,1504,92.364693,0.75431,4.749773,1357
42887,"E09000025","Newham","London",92.747036,0.897146,4.903183,1432,92.531954,0.906834,4.797329,1195,93.591855,0.892222,4.655479,1496,92.069632,0.897667,4.940823,1632,91.470898,0.944925,5.386795,2019,93.468148,0.997227,4.879117,1635,92.963148,0.953387,5.148672,1733,91.322276,0.927646,5.035486,1518,93.165001,0.866465,4.774929,1368
42917,"E09000025","Newham","London",93.042801,0.318894,4.712257,1436,92.83733,0.330022,4.651494,1199,93.88243,0.31047,4.47891,1501,92.399113,0.357861,4.786368,1637,91.765837,0.322441,5.126609,2025,93.830899,0.388101,4.781676,1641,93.30044,0.362824,4.991971,1739,91.645304,0.353723,4.840338,1523,93.43562,0.290473,4.578135,1372
42948,"E09000025","Newham","London",93.092993,0.053945,4.432328,1437,92.90585,0.073807,4.408056,1200,93.914349,0.033998,4.200542,1502,92.461432,0.067445,4.532244,1638,91.795238,0.032039,4.732989,2026,93.87557,0.047609,4.555595,1642,93.355843,0.05938,4.708863,1740,91.704223,0.06429,4.563758,1524,93.480986,0.048553,4.294216,1373
42979,"E09000025","Newham","London",93.088443,-0.004887,4.410177,1437,92.93628,0.032753,4.425831,1200,93.876646,-0.040146,4.172927,1501,92.429513,-0.034521,4.479205,1638,91.791573,-0.003993,4.631812,2026,93.827092,-0.051641,4.541565,1641,93.338975,-0.018068,4.662782,1740,91.683598,-0.02249,4.510165,1524,93.488771,0.008328,4.291187,1373
43009,"E09000025","Newham","London",93.334518,0.264346,4.466515,1441,93.219899,0.305176,4.554527,1204,94.090323,0.227614,4.200084,1504,92.659089,0.24838,4.503719,1642,91.976319,0.201267,4.549765,2030,94.045103,0.232353,4.59418,1645,93.575814,0.253741,4.695585,1744,91.929031,0.267695,4.555709,1528,93.738189,0.266789,4.358817,1377
43040,"E09000025","Newham","London",93.700933,0.392582,4.739791,1447,93.630479,0.440442,4.915284,1209,94.445935,0.377948,4.464603,1510,93.002135,0.370224,4.714778,1648,92.229963,0.275771,4.682075,2035,94.365101,0.340261,4.805548,1651,93.911138,0.358345,4.909337,1750,92.257464,0.357269,4.777486,1533,94.130315,0.418321,4.673575,1382
43070,"E09000025","Newham","London",94.081568,0.406223,4.755189,1453,94.019975,0.415992,4.973006,1214,94.840052,0.417294,4.499694,1516,93.364554,0.389689,4.692828,1654,92.479112,0.270139,4.558886,2041,94.70994,0.36543,4.733193,1657,94.240741,0.350973,4.846458,1756,92.612874,0.385237,4.767197,1539,94.534238,0.429111,4.723608,1388
43101,"E09000025","Newham","London",94.122577,0.043589,4.228437,1453,94.09121,0.075766,4.514919,1215,94.903791,0.067206,4.020229,1517,93.359838,-0.005052,4.085197,1654,92.402984,-0.082319,3.901295,2039,94.728912,0.020032,4.178933,1657,94.220799,-0.02116,4.208798,1756,92.589315,-0.025438,4.152972,1539,94.618351,0.088976,4.263951,1390
43132,"E09000025","Newham","London",94.122554,-2.5e-05,3.805952,1453,94.110565,0.020571,4.149176,1215,94.906891,0.003267,3.612595,1517,93.327732,-0.03439,3.62154,1654,92.360824,-0.045626,3.398195,2038,94.780743,0.054715,3.869134,1658,94.192172,-0.030383,3.740842,1755,92.565023,-0.026237,3.691089,1539,94.633026,0.01551,3.866139,1390
43160,"E09000025","Newham","London",93.912668,-0.222992,3.366776,1450,93.964226,-0.155498,3.774035,1213,94.70019,-0.217793,3.217115,1514,93.074126,-0.271737,3.118854,1649,92.070107,-0.314763,2.864968,2032,94.611391,-0.178678,3.5178,1655,93.958423,-0.248162,3.263743,1751,92.307675,-0.278018,3.187513,1534,94.447887,-0.195638,3.46045,1387
43191,"E09000025","Newham","London",93.769784,-0.152145,2.790646,1448,93.846934,-0.124825,3.174952,1212,94.54008,-0.16907,2.663353,1512,92.911846,-0.174356,2.570059,1646,91.924203,-0.158471,2.243808,2029,94.480207,-0.138655,2.961327,1653,93.832465,-0.134057,2.711064,1749,92.167658,-0.151685,2.640835,1532,94.300712,-0.155827,2.86618,1385
43221,"E09000025","Newham","London",93.668783,-0.107712,1.89989,1446,93.758671,-0.09405,2.244579,1211,94.436221,-0.109857,1.802451,1510,92.789182,-0.132022,1.686211,1644,91.825609,-0.107255,1.336376,2026,94.354295,-0.133268,1.954756,1651,93.740392,-0.098125,1.797436,1747,92.069142,-0.106888,1.753068,1530,94.19801,-0.108909,1.984868,1383
43252,"E09000025","Newham","London",93.871054,0.215944,1.211918,1449,93.964057,0.219058,1.547685,1213,94.63429,0.209738,1.11381,1513,92.978485,0.204014,0.987136,1648,92.058536,0.253662,0.642432,2031,94.521562,0.177276,1.127031,1654,93.95156,0.225269,1.06323,1751,92.284893,0.234336,1.054087,1534,94.393992,0.208053,1.319155,1386
43282,"E09000025","Newham","London",94.238554,0.391495,1.285165,1455,94.325672,0.384843,1.603171,1218,95.024318,0.412142,1.216296,1519,93.327641,0.375524,1.00491,1654,92.419246,0.391827,0.712039,2039,94.872747,0.371539,1.110347,1660,94.302373,0.373398,1.073878,1757,92.635111,0.379496,1.08004,1540,94.771627,0.400062,1.429869,1392
43313,"E09000025","Newham","London",94.628511,0.413798,1.649446,1461,94.691392,0.387721,1.921883,1223,95.412409,0.408412,1.595135,1526,93.722692,0.423295,1.364094,1661,92.884059,0.50294,1.186142,2050,95.216364,0.362187,1.428267,1666,94.711535,0.433883,1.452177,1765,93.05089,0.448835,1.46849,1547,95.148535,0.397701,1.783837,1397
43344,"E09000025","Newham","London",94.711857,0.088077,1.743949,1462,94.763847,0.076517,1.966473,1224,95.465763,0.055919,1.692772,1526,93.82578,0.109992,1.510629,1663,93.041682,0.169698,1.3619,2053,95.269987,0.056318,1.537823,1667,94.840942,0.136632,1.609153,1768,93.17286,0.131079,1.624349,1549,95.208739,0.063274,1.839759,1398
43374,"E09000025","Newham","London",95.085786,0.394807,1.876335,1468,95.082963,0.336748,1.998568,1228,95.776574,0.325573,1.792162,1531,94.255395,0.457885,1.722773,1670,93.664424,0.669315,1.83537,2067,95.672568,0.422568,1.730516,1674,95.298916,0.482887,1.841397,1776,93.66825,0.53169,1.891916,1557,95.516507,0.323256,1.897112,1403
43405,"E09000025","Newham","London",95.27183,0.195659,1.676502,1471,95.200209,0.12331,1.676516,1229,95.922286,0.152138,1.563171,1534,94.505541,0.265392,1.616528,1675,94.05725,0.419397,1.98123,2076,95.914744,0.253129,1.642177,1678,95.547881,0.261246,1.742863,1781,93.953476,0.304506,1.838347,1562,95.648646,0.138341,1.61301,1405
43435,"E09000025","Newham","London",95.574419,0.317605,1.586763,1476,95.408564,0.218859,1.476908,1232,96.209834,0.299771,1.444307,1538,94.856015,0.37085,1.59746,1681,94.621495,0.599895,2.316613,2088,96.254207,0.353922,1.630523,1684,95.896648,0.365018,1.757103,1787,94.360882,0.433625,1.887435,1568,95.898314,0.261025,1.442943,1408
43466,"E09000025","Newham","London",95.421214,-0.160299,1.37973,1473,95.215606,-0.202243,1.195006,1229,96.037905,-0.178702,1.195015,1536,94.733844,-0.128796,1.471732,1679,94.605459,-0.016947,2.383554,2088,96.077482,-0.183602,1.42361,1681,95.755583,-0.147101,1.628922,1785,94.290124,-0.074987,1.836938,1567,95.709647,-0.196737,1.153366,1406
43497,"E09000025","Newham","London",95.390668,-0.032012,1.347302,1473,95.200194,-0.016186,1.157818,1229,95.968831,-0.071923,1.118929,1534,94.715255,-0.019623,1.486721,1678,94.652424,0.049643,2.481138,2089,95.985539,-0.095697,1.27114,1679,95.737186,-0.019213,1.640279,1784,94.31321,0.024484,1.888605,1568,95.655925,-0.05613,1.080911,1405
43525,"E09000025","Newham","London",95.459713,0.072381,1.647323,1474,95.334289,0.140855,1.458069,1231,95.999318,0.031768,1.371832,1535,94.783967,0.072546,1.837074,1680,94.681226,0.03043,2.836012,2089,95.964779,-0.021628,1.430471,1679,95.763168,0.027138,1.920791,1785,94.40077,0.092839,2.26752,1569,95.724367,0.07155,1.351518,1406
43556,"E09000025","Newham","London",95.51215,0.054931,1.858131,1475,95.463629,0.13567,1.722693,1233,96.022989,0.024657,1.56855,1535,94.814584,0.032302,2.047896,1680,94.666217,-0.015853,2.982907,2089,95.930119,-0.036118,1.534619,1678,95.784345,0.022114,2.080175,1785,94.437518,0.038928,2.462751,1570,95.789042,0.067564,1.578281,1407
43586,"E09000025","Newham","London",95.601132,0.093164,2.06296,1476,95.634484,0.178975,2.000682,1235,96.108863,0.08943,1.771186,1537,94.856965,0.044699,2.228475,1681,94.667679,0.001545,3.095073,2089,95.926579,-0.00369,1.666362,1678,95.81034,0.027139,2.208171,1786,94.474695,0.039367,2.612768,1570,95.908393,0.124598,1.815732,1409
43617,"E09000025","Newham","London",95.692529,0.095602,1.940401,1477,95.792763,0.165503,1.946176,1237,96.191575,0.086061,1.645581,1538,94.909055,0.054914,2.076363,1682,94.661745,-0.006268,2.827776,2089,95.99253,0.068751,1.556224,1679,95.881541,0.074315,2.05423,1787,94.526815,0.055168,2.429348,1571,96.01789,0.114168,1.72034,1410
43647,"E09000025","Newham","London",95.904754,0.221778,1.768066,1481,96.071844,0.291339,1.851216,1241,96.407337,0.224304,1.455436,1541,95.077531,0.177512,1.874996,1685,94.739833,0.082492,2.510936,2091,96.171607,0.186553,1.369055,1682,96.054117,0.179988,1.857581,1790,94.692744,0.175536,2.221224,1574,96.25367,0.245558,1.563805,1414
43678,"E09000025","Newham","London",95.982868,0.08145,1.431236,1482,96.241697,0.176798,1.637218,1243,96.444927,0.038992,1.082164,1542,95.111193,0.035406,1.481499,1685,94.756338,0.017421,2.015716,2091,96.232806,0.063636,1.067508,1684,96.108272,0.05638,1.474728,1791,94.775762,0.087672,1.853688,1575,96.333644,0.083087,1.245536,1415
43709,"E09000025","Newham","London",96.025403,0.044315,1.386886,1483,96.362903,0.12594,1.687412,1244,96.458927,0.014516,1.040335,1542,95.112921,0.001816,1.371842,1685,94.824137,0.07155,1.915759,2093,96.191461,-0.042963,0.967224,1683,96.078111,-0.031382,1.304468,1791,94.814314,0.040676,1.76173,1576,96.389804,0.058298,1.2405,1416
43739,"E09000025","Newham","London",96.071317,0.047814,1.036464,1483,96.510422,0.153086,1.501277,1246,96.468013,0.00942,0.72193,1542,95.114208,0.001354,0.911156,1685,94.91155,0.092184,1.331482,2094,96.156388,-0.036462,0.505704,1682,96.033197,-0.046747,0.770503,1790,94.8384,0.025404,1.249249,1576,96.458534,0.071304,0.986244,1417
43770,"E09000025","Newham","London",96.19389,0.127586,0.96782,1485,96.69338,0.189574,1.568453,1249,96.58007,0.116159,0.685746,1544,95.216204,0.107234,0.75198,1687,95.027225,0.121877,1.03126,2097,96.206649,0.05227,0.304339,1683,96.059152,0.027027,0.535094,1790,94.934632,0.101469,1.044299,1578,96.606174,0.153061,1.001089,1419
43800,"E09000025","Newham","London",96.157964,-0.037347,0.610567,1485,96.727772,0.035568,1.382694,1249,96.528118,-0.053792,0.330822,1543,95.154373,-0.064937,0.314538,1686,94.905059,-0.128559,0.299683,2094,96.159028,-0.049499,-0.098883,1682,95.965644,-0.097345,0.071948,1788,94.865501,-0.072819,0.534776,1577,96.591136,-0.015566,0.722455,1419
43831,"E09000025","Newham","London",96.043527,-0.119009,0.652175,1483,96.666021,-0.06384,1.523296,1248,96.414061,-0.118159,0.391674,1542,95.016208,-0.145201,0.29806,1684,94.632883,-0.286789,0.028987,2088,96.034718,-0.129275,-0.04451,1680,95.8022,-0.170315,0.048683,1785,94.717447,-0.156067,0.453201,1574,96.496554,-0.097919,0.822182,1417
43862,"E09000025","Newham","London",96.261116,0.226552,0.912509,1486,96.948004,0.291708,1.835931,1252,96.628753,0.222678,0.687642,1545,95.211454,0.205487,0.523886,1687,94.676607,0.046204,0.02555,2089,96.248018,0.222107,0.273457,1684,95.990514,0.196565,0.264607,1789,94.884029,0.175873,0.605238,1577,96.736728,0.248894,1.129887,1421
43891,"E09000025","Newham","London",96.581394,0.332718,1.175031,1491,97.331801,0.395879,2.095272,1257,96.945352,0.327644,0.985459,1550,95.516191,0.320062,0.772519,1693,94.836054,0.168412,0.163525,2093,96.541413,0.304832,0.600881,1689,96.287858,0.309765,0.547905,1794,95.155976,0.28661,0.8,1582,97.077444,0.352209,1.413514,1426
43922,"E09000025","Newham","London",97.220553,0.661782,1.788676,1501,98.022857,0.71,2.680842,1266,97.577403,0.651966,1.618793,1560,96.141811,0.654989,1.399813,1704,95.384179,0.577971,0.758414,2105,97.176125,0.65745,1.298868,1700,96.922543,0.659154,1.188293,1806,95.760922,0.635741,1.401354,1592,97.728401,0.670554,2.024614,1435
43952,"E09000025","Newham","London",97.510147,0.297874,1.996854,1505,98.343494,0.327104,2.832671,1270,97.857384,0.286932,1.819313,1565,96.439394,0.309525,1.668226,1709,95.605982,0.232536,0.991154,2110,97.498371,0.33161,1.638537,1706,97.231049,0.318301,1.482835,1812,96.044838,0.296485,1.661972,1596,98.016713,0.295014,2.198264,1440
43983,"E09000025","Newham","London",97.862407,0.361255,2.267552,1511,98.713363,0.376099,3.048873,1275,98.215285,0.365737,2.103833,1570,96.788341,0.361831,1.980092,1715,95.888344,0.29534,1.29577,2116,97.880883,0.392327,1.967188,1712,97.590951,0.370151,1.782835,1819,96.382475,0.35154,1.963105,1602,98.372091,0.362569,2.451836,1445
44013,"E09000025","Newham","London",97.969861,0.1098,2.153289,1513,98.833788,0.121995,2.874874,1276,98.326139,0.112869,1.990308,1572,96.89901,0.114341,1.915783,1717,95.953892,0.068359,1.281466,2117,98.000583,0.122291,1.901784,1714,97.697335,0.10901,1.710721,1821,96.476191,0.097234,1.883405,1604,98.483892,0.113652,2.317026,1446
44044,"E09000025","Newham","London",98.040478,0.072081,2.143726,1514,98.919968,0.087197,2.78286,1277,98.395444,0.070484,2.022415,1573,96.963328,0.066376,1.947336,1718,96.052955,0.103239,1.368369,2120,98.035282,0.035407,1.873037,1715,97.728408,0.031806,1.68574,1821,96.546642,0.073024,1.868494,1605,98.560358,0.077643,2.311461,1448
44075,"E09000025","Newham","London",98.081299,0.041636,2.140992,1514,98.954846,0.035259,2.689773,1278,98.408287,0.013052,2.020922,1573,97.040618,0.07971,2.026745,1720,96.24504,0.199979,1.498462,2124,98.035923,0.000654,1.91749,1715,97.746592,0.018606,1.736588,1822,96.657682,0.115012,1.944188,1607,98.581966,0.021924,2.274267,1448
44105,"E09000025","Newham","London",98.07892,-0.002425,2.089701,1514,98.9284,-0.026726,2.505406,1277,98.372275,-0.036594,1.973982,1573,97.093792,0.054796,2.08127,1721,96.418106,0.179818,1.587326,2128,98.008659,-0.02781,1.926311,1715,97.725186,-0.021899,1.761879,1821,96.767572,0.11369,2.034168,1608,98.545835,-0.036651,2.163936,1447
44136,"E09000025","Newham","London",98.035546,-0.044224,1.914525,1514,98.864842,-0.064246,2.245719,1277,98.310237,-0.063064,1.791433,1572,97.104442,0.010969,1.983106,1721,96.389297,-0.029879,1.433349,2127,97.990135,-0.018901,1.853807,1714,97.667161,-0.059376,1.673977,1820,96.806466,0.040192,1.971708,1609,98.476871,-0.069981,1.936416,1446
44166,"E09000025","Newham","London",97.957603,-0.079506,1.871544,1512,98.770558,-0.095366,2.111892,1275,98.235583,-0.075937,1.768879,1571,97.070306,-0.035154,2.013499,1720,96.207318,-0.188796,1.37217,2123,97.912681,-0.079042,1.823701,1713,97.576264,-0.093067,1.678331,1818,96.768289,-0.039437,2.005774,1608,98.38756,-0.090693,1.859823,1445
44197,"E09000025","Newham","London",98.118514,0.164267,2.160465,1515,98.933204,0.16467,2.345377,1277,98.427619,0.195485,2.088449,1574,97.268324,0.203995,2.370244,1724,96.093949,-0.117839,1.543931,2121,98.090128,0.18123,2.140278,1716,97.727854,0.155355,2.010031,1821,96.884374,0.119962,2.28778,1610,98.563932,0.179263,2.142437,1448
44228,"E09000025","Newham","London",98.369371,0.255667,2.190141,1519,99.163307,0.232585,2.285042,1280,98.70073,0.277474,2.144265,1578,97.567235,0.307305,2.474262,1729,96.283864,0.197635,1.697629,2125,98.333906,0.248524,2.167201,1720,97.99962,0.278084,2.093026,1826,97.129232,0.252732,2.36626,1614,98.814511,0.25423,2.147873,1451
44256,"E09000025","Newham","London",98.622118,0.256937,2.112957,1523,99.413709,0.252514,2.13898,1284,98.955132,0.257751,2.073107,1582,97.857487,0.297489,2.451203,1734,96.552688,0.279199,1.810108,2131,98.622118,0.293095,2.155245,1725,98.285285,0.291496,2.074433,1832,97.380725,0.258926,2.338002,1619,99.063066,0.251537,2.0454,1455
44287,"E09000025","Newham","London",98.478802,-0.145318,1.294221,1520,99.243746,-0.170965,1.245515,1282,98.783977,-0.172963,1.23653,1579,97.758475,-0.101179,1.681541,1732,96.616511,0.066102,1.291967,2132,98.478802,-0.145318,1.340532,1723,98.176658,-0.110523,1.293934,1830,97.320762,-0.061576,1.62889,1618,98.888792,-0.175922,1.187363,1452
44317,"E09000025","Newham","London",98.315039,-0.166292,0.825445,1518,99.041984,-0.203299,0.710256,1279,98.590257,-0.196105,0.748919,1576,97.640838,-0.120335,1.245802,1730,96.59915,-0.017969,1.038814,2132,98.315039,-0.166292,0.837623,1720,98.048951,-0.130078,0.841195,1827,97.257838,-0.064656,1.262951,1617,98.688336,-0.202709,0.685212,1449
44348,"E09000025","Newham","London",98.1087,-0.209876,0.251672,1515,98.796077,-0.248286,0.083792,1276,98.356008,-0.237599,0.14328,1573,97.495625,-0.148722,0.730753,1728,96.504211,-0.098281,0.642276,2130,98.1087,-0.209876,0.232749,1716,97.883434,-0.168811,0.299703,1824,97.16863,-0.091723,0.815662,1615,98.439508,-0.252135,0.068533,1446
44378,"E09000025","Newham","London",98.014661,-0.095851,0.045729,1513,98.657666,-0.140097,-0.1782,1274,98.240766,-0.117168,-0.086826,1571,97.470982,-0.025276,0.590277,1727,96.510625,0.006646,0.580208,2130,98.014661,-0.095851,0.014366,1715,97.822055,-0.062706,0.127659,1823,97.176432,0.00803,0.725817,1615,98.308894,-0.132684,-0.177692,1444
44409,"E09000025","Newham","London",97.913345,-0.103369,-0.129674,1512,98.514409,-0.145206,-0.409987,1272,98.125346,-0.117487,-0.274502,1569,97.424173,-0.048024,0.475278,1726,96.541869,0.032374,0.509005,2130,97.913345,-0.103369,-0.124381,1713,97.73222,-0.091835,0.0039,1821,97.155822,-0.021209,0.630969,1615,98.180438,-0.130666,-0.38547,1442
44440,"E09000025","Newham","London",97.86996,-0.04431,-0.215473,1511,98.376469,-0.14002,-0.584486,1270,98.063227,-0.063305,-0.350641,1568,97.438532,0.014738,0.410049,1727,96.792023,0.259114,0.568323,2136,97.86996,-0.04431,-0.169288,1712,97.728936,-0.00336,-0.018063,1821,97.234676,0.081163,0.596946,1616,98.093038,-0.08902,-0.495961,1441
44470,"E09000025","Newham","London",97.883173,0.0135,-0.199581,1511,98.267974,-0.110286,-0.66758,1269,98.054412,-0.008989,-0.323122,1568,97.516646,0.080168,0.435511,1728,97.16197,0.382208,0.771498,2144,97.883173,0.0135,-0.128036,1712,97.827371,0.100723,0.104564,1823,97.405905,0.176098,0.659655,1619,98.045077,-0.048894,-0.508147,1440
44501,"E09000025","Newham","London",97.888908,0.005859,-0.149576,1511,98.133537,-0.136807,-0.739702,1267,98.046262,-0.008312,-0.268512,1568,97.610607,0.096353,0.521258,1730,97.487182,0.334712,1.139011,2151,97.888908,0.005859,-0.103303,1712,97.943159,0.118359,0.28259,1825,97.585881,0.184769,0.805127,1622,97.981295,-0.065053,-0.503241,1439
44531,"E09000025","Newham","London",97.968639,0.08145,0.011266,1513,98.100476,-0.03369,-0.678423,1267,98.12239,0.077645,-0.115226,1569,97.796266,0.190204,0.747871,1733,97.763522,0.283463,1.617552,2157,97.968639,0.08145,0.05715,1714,98.099945,0.160079,0.536689,1828,97.793804,0.213067,1.059764,1625,98.010384,0.029688,-0.383357,1439
44562,"E09000025","Newham","London",98.061917,0.095213,-0.057682,1514,98.120892,0.020811,-0.821072,1267,98.225513,0.105096,-0.205335,1570,97.987103,0.195137,0.738965,1736,97.901307,0.140937,1.880824,2160,98.061917,0.095213,-0.02876,1716,98.255575,0.158644,0.53999,1831,97.973484,0.183733,1.124133,1628,98.068197,0.058987,-0.502957,1440
